SI,Emoji Unicode,Emoji Name,Emoji Character
425,U+1F447-U+1F3FD,:backhand_index_pointing_down_medium_skin_tone:,👇🏽
426,U+1F448,:backhand_index_pointing_left:,👈
427,U+1F448-U+1F3FF,:backhand_index_pointing_left_dark_skin_tone:,👈🏿
428,U+1F448-U+1F3FB,:backhand_index_pointing_left_light_skin_tone:,👈🏻
429,U+1F448-U+1F3FE,:backhand_index_pointing_left_medium-dark_skin_tone:,👈🏾
430,U+1F448-U+1F3FC,:backhand_index_pointing_left_medium-light_skin_tone:,👈🏼
431,U+1F448-U+1F3FD,:backhand_index_pointing_left_medium_skin_tone:,👈🏽
432,U+1F449,:backhand_index_pointing_right:,👉
433,U+1F449-U+1F3FF,:backhand_index_pointing_right_dark_skin_tone:,👉🏿
434,U+1F449-U+1F3FB,:backhand_index_pointing_right_light_skin_tone:,👉🏻
435,U+1F449-U+1F3FE,:backhand_index_pointing_right_medium-dark_skin_tone:,👉🏾
436,U+1F449-U+1F3FC,:backhand_index_pointing_right_medium-light_skin_tone:,👉🏼
437,U+1F449-U+1F3FD,:backhand_index_pointing_right_medium_skin_tone:,👉🏽
438,U+1F446,:backhand_index_pointing_up:,👆
439,U+1F446-U+1F3FF,:backhand_index_pointing_up_dark_skin_tone:,👆🏿
440,U+1F446-U+1F3FB,:backhand_index_pointing_up_light_skin_tone:,👆🏻
441,U+1F446-U+1F3FE,:backhand_index_pointing_up_medium-dark_skin_tone:,👆🏾
442,U+1F446-U+1F3FC,:backhand_index_pointing_up_medium-light_skin_tone:,👆🏼
443,U+1F446-U+1F3FD,:backhand_index_pointing_up_medium_skin_tone:,👆🏽
444,U+1F392,:backpack:,🎒
445,U+1F953,:bacon:,🥓
446,U+1F9A1,:badger:,🦡
447,U+1F3F8,:badminton:,🏸
448,U+1F96F,:bagel:,🥯
449,U+1F6C4,:baggage_claim:,🛄
450,U+1F956,:baguette_bread:,🥖
451,U+2696-U+FE0F,:balance_scale:,⚖️
452,U+2696,:balance_scale:,⚖
453,U+1F9B2,:bald:,🦲
454,U+1FA70,:ballet_shoes:,🩰
455,U+1F388,:balloon:,🎈
456,U+1F5F3-U+FE0F,:ballot_box_with_ballot:,🗳️
457,U+1F5F3,:ballot_box_with_ballot:,🗳
458,U+1F34C,:banana:,🍌
459,U+1FA95,:banjo:,🪕
460,U+1F3E6,:bank:,🏦
461,U+1F4CA,:bar_chart:,📊
462,U+1F488,:barber_pole:,💈
463,U+26BE,:baseball:,⚾
464,U+1F9FA,:basket:,🧺
465,U+1F3C0,:basketball:,🏀
466,U+1F987,:bat:,🦇
467,U+1F6C1,:bathtub:,🛁
468,U+1F50B,:battery:,🔋
469,U+1F3D6-U+FE0F,:beach_with_umbrella:,🏖️
470,U+1F3D6,:beach_with_umbrella:,🏖
471,U+1F601,:beaming_face_with_smiling_eyes:,😁
472,U+1FAD8,:beans:,🫘
473,U+1F43B,:bear:,🐻
474,U+1F493,:beating_heart:,💓
475,U+1F9AB,:beaver:,🦫
476,U+1F6CF-U+FE0F,:bed:,🛏️
477,U+1F6CF,:bed:,🛏
478,U+1F37A,:beer_mug:,🍺
479,U+1FAB2,:beetle:,🪲
480,U+1F514,:bell:,🔔
481,U+1FAD1,:bell_pepper:,🫑
482,U+1F515,:bell_with_slash:,🔕
483,U+1F6CE-U+FE0F,:bellhop_bell:,🛎️
484,U+1F6CE,:bellhop_bell:,🛎
485,U+1F371,:bento_box:,🍱
486,U+1F9C3,:beverage_box:,🧃
487,U+1F6B2,:bicycle:,🚲
488,U+1F459,:bikini:,👙
489,U+1F9E2,:billed_cap:,🧢
490,U+2623-U+FE0F,:biohazard:,☣️
491,U+2623,:biohazard:,☣
492,U+1F426,:bird:,🐦
493,U+1F382,:birthday_cake:,🎂
494,U+1F9AC,:bison:,🦬
495,U+1FAE6,:biting_lip:,🫦
496,U+1F426-U+200D-U+2B1B,:black_bird:,🐦‍⬛
497,U+1F408-U+200D-U+2B1B,:black_cat:,🐈‍⬛
498,U+26AB,:black_circle:,⚫
499,U+1F3F4,:black_flag:,🏴
500,U+1F5A4,:black_heart:,🖤
501,U+2B1B,:black_large_square:,⬛
502,U+25FE,:black_medium-small_square:,◾
503,U+25FC-U+FE0F,:black_medium_square:,◼️
504,U+25FC,:black_medium_square:,◼
505,U+2712-U+FE0F,:black_nib:,✒️
506,U+2712,:black_nib:,✒
507,U+25AA-U+FE0F,:black_small_square:,▪️
508,U+25AA,:black_small_square:,▪
509,U+1F532,:black_square_button:,🔲
510,U+1F33C,:blossom:,🌼
511,U+1F421,:blowfish:,🐡
512,U+1F4D8,:blue_book:,📘
513,U+1F535,:blue_circle:,🔵
514,U+1F499,:blue_heart:,💙
515,U+1F7E6,:blue_square:,🟦
516,U+1FAD0,:blueberries:,🫐
517,U+1F417,:boar:,🐗
518,U+1F4A3,:bomb:,💣
519,U+1F9B4,:bone:,🦴
520,U+1F516,:bookmark:,🔖
521,U+1F4D1,:bookmark_tabs:,📑
522,U+1F4DA,:books:,📚
523,U+1FA83,:boomerang:,🪃
524,U+1F37E,:bottle_with_popping_cork:,🍾
525,U+1F490,:bouquet:,💐
526,U+1F3F9,:bow_and_arrow:,🏹
527,U+1F963,:bowl_with_spoon:,🥣
528,U+1F3B3,:bowling:,🎳
529,U+1F94A,:boxing_glove:,🥊
530,U+1F466,:boy:,👦
531,U+1F466-U+1F3FF,:boy_dark_skin_tone:,👦🏿
532,U+1F466-U+1F3FB,:boy_light_skin_tone:,👦🏻
533,U+1F466-U+1F3FE,:boy_medium-dark_skin_tone:,👦🏾
534,U+1F466-U+1F3FC,:boy_medium-light_skin_tone:,👦🏼
535,U+1F466-U+1F3FD,:boy_medium_skin_tone:,👦🏽
536,U+1F9E0,:brain:,🧠
537,U+1F35E,:bread:,🍞
538,U+1F931,:breast-feeding:,🤱
539,U+1F931-U+1F3FF,:breast-feeding_dark_skin_tone:,🤱🏿
540,U+1F931-U+1F3FB,:breast-feeding_light_skin_tone:,🤱🏻
541,U+1F931-U+1F3FE,:breast-feeding_medium-dark_skin_tone:,🤱🏾
542,U+1F931-U+1F3FC,:breast-feeding_medium-light_skin_tone:,🤱🏼
543,U+1F931-U+1F3FD,:breast-feeding_medium_skin_tone:,🤱🏽
544,U+1F9F1,:brick:,🧱
545,U+1F309,:bridge_at_night:,🌉
546,U+1F4BC,:briefcase:,💼
547,U+1FA72,:briefs:,🩲
548,U+1F506,:bright_button:,🔆
549,U+1F966,:broccoli:,🥦
550,U+26D3-U+FE0F-U+200D-U+1F4A5,:broken_chain:,⛓️‍💥
551,U+26D3-U+200D-U+1F4A5,:broken_chain:,⛓‍💥
552,U+1F494,:broken_heart:,💔
553,U+1F9F9,:broom:,🧹
554,U+1F7E4,:brown_circle:,🟤
555,U+1F90E,:brown_heart:,🤎
556,U+1F344-U+200D-U+1F7EB,:brown_mushroom:,🍄‍🟫
557,U+1F7EB,:brown_square:,🟫
558,U+1F9CB,:bubble_tea:,🧋
559,U+1FAE7,:bubbles:,🫧
560,U+1FAA3,:bucket:,🪣
561,U+1F41B,:bug:,🐛
562,U+1F3D7-U+FE0F,:building_construction:,🏗️
563,U+1F3D7,:building_construction:,🏗
564,U+1F685,:bullet_train:,🚅
565,U+1F3AF,:bullseye:,🎯
566,U+1F32F,:burrito:,🌯
567,U+1F68C,:bus:,🚌
568,U+1F68F,:bus_stop:,🚏
569,U+1F464,:bust_in_silhouette:,👤
570,U+1F465,:busts_in_silhouette:,👥
571,U+1F9C8,:butter:,🧈
572,U+1F98B,:butterfly:,🦋
573,U+1F335,:cactus:,🌵
574,U+1F4C5,:calendar:,📅
575,U+1F919,:call_me_hand:,🤙
576,U+1F919-U+1F3FF,:call_me_hand_dark_skin_tone:,🤙🏿
577,U+1F919-U+1F3FB,:call_me_hand_light_skin_tone:,🤙🏻
578,U+1F919-U+1F3FE,:call_me_hand_medium-dark_skin_tone:,🤙🏾
579,U+1F919-U+1F3FC,:call_me_hand_medium-light_skin_tone:,🤙🏼
580,U+1F919-U+1F3FD,:call_me_hand_medium_skin_tone:,🤙🏽
581,U+1F42A,:camel:,🐪
582,U+1F4F7,:camera:,📷
583,U+1F4F8,:camera_with_flash:,📸
584,U+1F3D5-U+FE0F,:camping:,🏕️
585,U+1F3D5,:camping:,🏕
586,U+1F56F-U+FE0F,:candle:,🕯️
587,U+1F56F,:candle:,🕯
588,U+1F36C,:candy:,🍬
589,U+1F96B,:canned_food:,🥫
590,U+1F6F6,:canoe:,🛶
591,U+1F5C3-U+FE0F,:card_file_box:,🗃️
592,U+1F5C3,:card_file_box:,🗃
593,U+1F4C7,:card_index:,📇
594,U+1F5C2-U+FE0F,:card_index_dividers:,🗂️
595,U+1F5C2,:card_index_dividers:,🗂
596,U+1F3A0,:carousel_horse:,🎠
597,U+1F38F,:carp_streamer:,🎏
598,U+1FA9A,:carpentry_saw:,🪚
599,U+1F955,:carrot:,🥕
600,U+1F3F0,:castle:,🏰
601,U+1F408,:cat:,🐈
602,U+1F431,:cat_face:,🐱
603,U+1F639,:cat_with_tears_of_joy:,😹
604,U+1F63C,:cat_with_wry_smile:,😼
605,U+26D3-U+FE0F,:chains:,⛓️
606,U+26D3,:chains:,⛓
607,U+1FA91,:chair:,🪑
608,U+1F4C9,:chart_decreasing:,📉
609,U+1F4C8,:chart_increasing:,📈
610,U+1F4B9,:chart_increasing_with_yen:,💹
611,U+2611-U+FE0F,:check_box_with_check:,☑️
612,U+2611,:check_box_with_check:,☑
613,U+2714-U+FE0F,:check_mark:,✔️
614,U+2714,:check_mark:,✔
615,U+2705,:check_mark_button:,✅
616,U+1F9C0,:cheese_wedge:,🧀
617,U+1F3C1,:chequered_flag:,🏁
618,U+1F352,:cherries:,🍒
619,U+1F338,:cherry_blossom:,🌸
620,U+265F-U+FE0F,:chess_pawn:,♟️
621,U+265F,:chess_pawn:,♟
622,U+1F330,:chestnut:,🌰
623,U+1F414,:chicken:,🐔
624,U+1F9D2,:child:,🧒
625,U+1F9D2-U+1F3FF,:child_dark_skin_tone:,🧒🏿
626,U+1F9D2-U+1F3FB,:child_light_skin_tone:,🧒🏻
627,U+1F9D2-U+1F3FE,:child_medium-dark_skin_tone:,🧒🏾
628,U+1F9D2-U+1F3FC,:child_medium-light_skin_tone:,🧒🏼
629,U+1F9D2-U+1F3FD,:child_medium_skin_tone:,🧒🏽
630,U+1F6B8,:children_crossing:,🚸
631,U+1F43F-U+FE0F,:chipmunk:,🐿️
632,U+1F43F,:chipmunk:,🐿
633,U+1F36B,:chocolate_bar:,🍫
634,U+1F962,:chopsticks:,🥢
635,U+26EA,:church:,⛪
636,U+1F6AC,:cigarette:,🚬
637,U+1F3A6,:cinema:,🎦
638,U+24C2-U+FE0F,:circled_M:,Ⓜ️
639,U+24C2,:circled_M:,Ⓜ
640,U+1F3AA,:circus_tent:,🎪
641,U+1F3D9-U+FE0F,:cityscape:,🏙️
642,U+1F3D9,:cityscape:,🏙
643,U+1F306,:cityscape_at_dusk:,🌆
644,U+1F5DC-U+FE0F,:clamp:,🗜️
645,U+1F5DC,:clamp:,🗜
646,U+1F3AC,:clapper_board:,🎬
647,U+1F44F,:clapping_hands:,👏
648,U+1F44F-U+1F3FF,:clapping_hands_dark_skin_tone:,👏🏿
649,U+1F44F-U+1F3FB,:clapping_hands_light_skin_tone:,👏🏻
650,U+1F44F-U+1F3FE,:clapping_hands_medium-dark_skin_tone:,👏🏾
651,U+1F44F-U+1F3FC,:clapping_hands_medium-light_skin_tone:,👏🏼
652,U+1F44F-U+1F3FD,:clapping_hands_medium_skin_tone:,👏🏽
653,U+1F3DB-U+FE0F,:classical_building:,🏛️
654,U+1F3DB,:classical_building:,🏛
655,U+1F37B,:clinking_beer_mugs:,🍻
656,U+1F942,:clinking_glasses:,🥂
657,U+1F4CB,:clipboard:,📋
658,U+1F503,:clockwise_vertical_arrows:,🔃
659,U+1F4D5,:closed_book:,📕
660,U+1F4EA,:closed_mailbox_with_lowered_flag:,📪
661,U+1F4EB,:closed_mailbox_with_raised_flag:,📫
662,U+1F302,:closed_umbrella:,🌂
663,U+2601-U+FE0F,:cloud:,☁️
664,U+2601,:cloud:,☁
665,U+1F329-U+FE0F,:cloud_with_lightning:,🌩️
666,U+1F329,:cloud_with_lightning:,🌩
667,U+26C8-U+FE0F,:cloud_with_lightning_and_rain:,⛈️
668,U+26C8,:cloud_with_lightning_and_rain:,⛈
669,U+1F327-U+FE0F,:cloud_with_rain:,🌧️
670,U+1F327,:cloud_with_rain:,🌧
671,U+1F328-U+FE0F,:cloud_with_snow:,🌨️
672,U+1F328,:cloud_with_snow:,🌨
673,U+1F921,:clown_face:,🤡
674,U+2663-U+FE0F,:club_suit:,♣️
675,U+2663,:club_suit:,♣
676,U+1F45D,:clutch_bag:,👝
677,U+1F9E5,:coat:,🧥
678,U+1FAB3,:cockroach:,🪳
679,U+1F378,:cocktail_glass:,🍸
680,U+1F965,:coconut:,🥥
681,U+26B0-U+FE0F,:coffin:,⚰️
682,U+26B0,:coffin:,⚰
683,U+1FA99,:coin:,🪙
684,U+1F976,:cold_face:,🥶
685,U+1F4A5,:collision:,💥
686,U+2604-U+FE0F,:comet:,☄️
687,U+2604,:comet:,☄
688,U+1F9ED,:compass:,🧭
689,U+1F4BD,:computer_disk:,💽
690,U+1F5B1-U+FE0F,:computer_mouse:,🖱️
691,U+1F5B1,:computer_mouse:,🖱
692,U+1F38A,:confetti_ball:,🎊
693,U+1F616,:confounded_face:,😖
694,U+1F615,:confused_face:,😕
695,U+1F6A7,:construction:,🚧
696,U+1F477,:construction_worker:,👷
697,U+1F477-U+1F3FF,:construction_worker_dark_skin_tone:,👷🏿
698,U+1F477-U+1F3FB,:construction_worker_light_skin_tone:,👷🏻
699,U+1F477-U+1F3FE,:construction_worker_medium-dark_skin_tone:,👷🏾
700,U+1F477-U+1F3FC,:construction_worker_medium-light_skin_tone:,👷🏼
701,U+1F477-U+1F3FD,:construction_worker_medium_skin_tone:,👷🏽
702,U+1F39B-U+FE0F,:control_knobs:,🎛️
703,U+1F39B,:control_knobs:,🎛
704,U+1F3EA,:convenience_store:,🏪
705,U+1F9D1-U+200D-U+1F373,:cook:,🧑‍🍳
706,U+1F9D1-U+1F3FF-U+200D-U+1F373,:cook_dark_skin_tone:,🧑🏿‍🍳
707,U+1F9D1-U+1F3FB-U+200D-U+1F373,:cook_light_skin_tone:,🧑🏻‍🍳
708,U+1F9D1-U+1F3FE-U+200D-U+1F373,:cook_medium-dark_skin_tone:,🧑🏾‍🍳
709,U+1F9D1-U+1F3FC-U+200D-U+1F373,:cook_medium-light_skin_tone:,🧑🏼‍🍳
710,U+1F9D1-U+1F3FD-U+200D-U+1F373,:cook_medium_skin_tone:,🧑🏽‍🍳
711,U+1F35A,:cooked_rice:,🍚
712,U+1F36A,:cookie:,🍪
713,U+1F373,:cooking:,🍳
714,U+00A9-U+FE0F,:copyright:,©️
715,U+00A9,:copyright:,©
716,U+1FAB8,:coral:,🪸
717,U+1F6CB-U+FE0F,:couch_and_lamp:,🛋️
718,U+1F6CB,:couch_and_lamp:,🛋
719,U+1F504,:counterclockwise_arrows_button:,🔄
720,U+1F491,:couple_with_heart:,💑
721,U+1F491-U+1F3FF,:couple_with_heart_dark_skin_tone:,💑🏿
722,U+1F491-U+1F3FB,:couple_with_heart_light_skin_tone:,💑🏻
723,U+1F468-U+200D-U+2764-U+FE0F-U+200D-U+1F468,:couple_with_heart_man_man:,👨‍❤️‍👨
724,U+1F468-U+200D-U+2764-U+200D-U+1F468,:couple_with_heart_man_man:,👨‍❤‍👨
725,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_dark_skin_tone:,👨🏿‍❤️‍👨🏿
726,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_dark_skin_tone:,👨🏿‍❤‍👨🏿
727,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_dark_skin_tone_light_skin_tone:,👨🏿‍❤️‍👨🏻
728,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_dark_skin_tone_light_skin_tone:,👨🏿‍❤‍👨🏻
729,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_dark_skin_tone_medium-dark_skin_tone:,👨🏿‍❤️‍👨🏾
730,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_dark_skin_tone_medium-dark_skin_tone:,👨🏿‍❤‍👨🏾
731,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_dark_skin_tone_medium-light_skin_tone:,👨🏿‍❤️‍👨🏼
732,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_dark_skin_tone_medium-light_skin_tone:,👨🏿‍❤‍👨🏼
733,U+1F468-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_dark_skin_tone_medium_skin_tone:,👨🏿‍❤️‍👨🏽
734,U+1F468-U+1F3FF-U+200D-U+2764-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_dark_skin_tone_medium_skin_tone:,👨🏿‍❤‍👨🏽
735,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_light_skin_tone:,👨🏻‍❤️‍👨🏻
736,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_light_skin_tone:,👨🏻‍❤‍👨🏻
737,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_light_skin_tone_dark_skin_tone:,👨🏻‍❤️‍👨🏿
738,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_light_skin_tone_dark_skin_tone:,👨🏻‍❤‍👨🏿
739,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_light_skin_tone_medium-dark_skin_tone:,👨🏻‍❤️‍👨🏾
740,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_light_skin_tone_medium-dark_skin_tone:,👨🏻‍❤‍👨🏾
741,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_light_skin_tone_medium-light_skin_tone:,👨🏻‍❤️‍👨🏼
742,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_light_skin_tone_medium-light_skin_tone:,👨🏻‍❤‍👨🏼
743,U+1F468-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_light_skin_tone_medium_skin_tone:,👨🏻‍❤️‍👨🏽
744,U+1F468-U+1F3FB-U+200D-U+2764-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_light_skin_tone_medium_skin_tone:,👨🏻‍❤‍👨🏽
745,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_medium-dark_skin_tone:,👨🏾‍❤️‍👨🏾
746,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_medium-dark_skin_tone:,👨🏾‍❤‍👨🏾
747,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_medium-dark_skin_tone_dark_skin_tone:,👨🏾‍❤️‍👨🏿
748,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_medium-dark_skin_tone_dark_skin_tone:,👨🏾‍❤‍👨🏿
749,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_medium-dark_skin_tone_light_skin_tone:,👨🏾‍❤️‍👨🏻
750,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_medium-dark_skin_tone_light_skin_tone:,👨🏾‍❤‍👨🏻
751,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_medium-dark_skin_tone_medium-light_skin_tone:,👨🏾‍❤️‍👨🏼
752,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_medium-dark_skin_tone_medium-light_skin_tone:,👨🏾‍❤‍👨🏼
753,U+1F468-U+1F3FE-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_medium-dark_skin_tone_medium_skin_tone:,👨🏾‍❤️‍👨🏽
754,U+1F468-U+1F3FE-U+200D-U+2764-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_medium-dark_skin_tone_medium_skin_tone:,👨🏾‍❤‍👨🏽
755,U+1F468-U+1F3FC-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_medium-light_skin_tone:,👨🏼‍❤️‍👨🏼
756,U+1F468-U+1F3FC-U+200D-U+2764-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_medium-light_skin_tone:,👨🏼‍❤‍👨🏼
757,U+1F468-U+1F3FC-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_medium-light_skin_tone_dark_skin_tone:,👨🏼‍❤️‍👨🏿
758,U+1F468-U+1F3FC-U+200D-U+2764-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_medium-light_skin_tone_dark_skin_tone:,👨🏼‍❤‍👨🏿
759,U+1F468-U+1F3FC-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_medium-light_skin_tone_light_skin_tone:,👨🏼‍❤️‍👨🏻
760,U+1F468-U+1F3FC-U+200D-U+2764-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_medium-light_skin_tone_light_skin_tone:,👨🏼‍❤‍👨🏻
761,U+1F468-U+1F3FC-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_medium-light_skin_tone_medium-dark_skin_tone:,👨🏼‍❤️‍👨🏾
762,U+1F468-U+1F3FC-U+200D-U+2764-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_medium-light_skin_tone_medium-dark_skin_tone:,👨🏼‍❤‍👨🏾
763,U+1F468-U+1F3FC-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_medium-light_skin_tone_medium_skin_tone:,👨🏼‍❤️‍👨🏽
764,U+1F468-U+1F3FC-U+200D-U+2764-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_medium-light_skin_tone_medium_skin_tone:,👨🏼‍❤‍👨🏽
765,U+1F468-U+1F3FD-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_medium_skin_tone:,👨🏽‍❤️‍👨🏽
766,U+1F468-U+1F3FD-U+200D-U+2764-U+200D-U+1F468-U+1F3FD,:couple_with_heart_man_man_medium_skin_tone:,👨🏽‍❤‍👨🏽
767,U+1F468-U+1F3FD-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_medium_skin_tone_dark_skin_tone:,👨🏽‍❤️‍👨🏿
768,U+1F468-U+1F3FD-U+200D-U+2764-U+200D-U+1F468-U+1F3FF,:couple_with_heart_man_man_medium_skin_tone_dark_skin_tone:,👨🏽‍❤‍👨🏿
769,U+1F468-U+1F3FD-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_medium_skin_tone_light_skin_tone:,👨🏽‍❤️‍👨🏻
770,U+1F468-U+1F3FD-U+200D-U+2764-U+200D-U+1F468-U+1F3FB,:couple_with_heart_man_man_medium_skin_tone_light_skin_tone:,👨🏽‍❤‍👨🏻
771,U+1F468-U+1F3FD-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_medium_skin_tone_medium-dark_skin_tone:,👨🏽‍❤️‍👨🏾
772,U+1F468-U+1F3FD-U+200D-U+2764-U+200D-U+1F468-U+1F3FE,:couple_with_heart_man_man_medium_skin_tone_medium-dark_skin_tone:,👨🏽‍❤‍👨🏾
773,U+1F468-U+1F3FD-U+200D-U+2764-U+FE0F-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_medium_skin_tone_medium-light_skin_tone:,👨🏽‍❤️‍👨🏼
774,U+1F468-U+1F3FD-U+200D-U+2764-U+200D-U+1F468-U+1F3FC,:couple_with_heart_man_man_medium_skin_tone_medium-light_skin_tone:,👨🏽‍❤‍👨🏼
775,U+1F491-U+1F3FE,:couple_with_heart_medium-dark_skin_tone:,💑🏾
776,U+1F491-U+1F3FC,:couple_with_heart_medium-light_skin_tone:,💑🏼
777,U+1F491-U+1F3FD,:couple_with_heart_medium_skin_tone:,💑🏽
778,U+1F9D1-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F9D1-U+1F3FB,:couple_with_heart_person_person_dark_skin_tone_light_skin_tone:,🧑🏿‍❤️‍🧑🏻
779,U+1F9D1-U+1F3FF-U+200D-U+2764-U+200D-U+1F9D1-U+1F3FB,:couple_with_heart_person_person_dark_skin_tone_light_skin_tone:,🧑🏿‍❤‍🧑🏻
780,U+1F9D1-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F9D1-U+1F3FE,:couple_with_heart_person_person_dark_skin_tone_medium-dark_skin_tone:,🧑🏿‍❤️‍🧑🏾
781,U+1F9D1-U+1F3FF-U+200D-U+2764-U+200D-U+1F9D1-U+1F3FE,:couple_with_heart_person_person_dark_skin_tone_medium-dark_skin_tone:,🧑🏿‍❤‍🧑🏾
782,U+1F9D1-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F9D1-U+1F3FC,:couple_with_heart_person_person_dark_skin_tone_medium-light_skin_tone:,🧑🏿‍❤️‍🧑🏼
783,U+1F9D1-U+1F3FF-U+200D-U+2764-U+200D-U+1F9D1-U+1F3FC,:couple_with_heart_person_person_dark_skin_tone_medium-light_skin_tone:,🧑🏿‍❤‍🧑🏼
784,U+1F9D1-U+1F3FF-U+200D-U+2764-U+FE0F-U+200D-U+1F9D1-U+1F3FD,:couple_with_heart_person_person_dark_skin_tone_medium_skin_tone:,🧑🏿‍❤️‍🧑🏽
785,U+1F9D1-U+1F3FF-U+200D-U+2764-U+200D-U+1F9D1-U+1F3FD,:couple_with_heart_person_person_dark_skin_tone_medium_skin_tone:,🧑🏿‍❤‍🧑🏽
786,U+1F9D1-U+1F3FB-U+200D-U+2764-U+FE0F-U+200D-U+1F9D1-U+1F3FF,:couple_with_heart_person_person_light_skin_tone_dark_skin_tone:,🧑🏻‍❤️‍🧑🏿
787,U+1F9D1-U+1F3FB-U+200D-U+2764-U+200D-U+1F9D1-U+1F3FF,:couple_with_heart_person_person_light_skin_tone_dark_skin_tone:,🧑🏻‍❤‍🧑🏿
